,rules,time_class,time_control,rated,game,result,date,time,period,white.username,black.username,white.rating,black.rating,white.result,black.result,white.score,black.score,white_elo_forecast,black_elo_forecast,eco,eco_url,game_url,white_url,black_url
0,chess,blitz,180+2,True,1,0-1,2019-01-01,10:05:22,2019-1,Rosolimo,1georgy,1616,1609,resigned,win,0.0,1.0,0.5100724469274385,0.48992755307256153,D37,https://www.chess.com/openings/D37-Queens-Gambit-Declined-Three-Knights-Variation-4...Be7,https://www.chess.com/live/game/3340235459,https://api.chess.com/pub/player/rosolimo,https://api.chess.com/pub/player/1georgy
0,chess,blitz,180+2,True,1,1-0,2019-01-01,10:10:54,2019-1,1georgy,Rosolimo,1617,1608,win,resigned,1.0,0.0,0.5129491448928637,0.48705085510713625,B12,https://www.chess.com/openings/B12-Caro-Kann-Defense-Modern-Variation,https://www.chess.com/live/game/3340243625,https://api.chess.com/pub/player/1georgy,https://api.chess.com/pub/player/rosolimo
0,chess,blitz,180+2,True,1,0-1,2019-01-01,11:14:15,2019-1,Rosolimo,ove99,1601,1639,resigned,win,0.0,1.0,0.44553062597832394,0.554469374021676,A40,https://www.chess.com/openings/A40-Englund-Gambit-Stockholm-Variation,https://www.chess.com/live/game/3340341479,https://api.chess.com/pub/player/rosolimo,https://api.chess.com/pub/player/ove99
0,chess,blitz,180+2,True,1,1-0,2019-01-01,11:27:58,2019-1,ramangill,Rosolimo,1755,1596,win,resigned,1.0,0.0,0.7140789025853503,0.2859210974146497,A45,https://www.chess.com/openings/A45-Indian-Game,https://www.chess.com/live/game/3340363783,https://api.chess.com/pub/player/ramangill,https://api.chess.com/pub/player/rosolimo
0,chess,blitz,180+2,True,1,1-0,2019-01-01,11:34:39,2019-1,sillycon11,Rosolimo,1773,1592,win,resigned,1.0,0.0,0.7392202541406678,0.2607797458593321,A30,https://www.chess.com/openings/A30-English-Opening-Symmetrical-Variation-2.Nf3-Nf6-3.g3,https://www.chess.com/live/game/3340374777,https://api.chess.com/pub/player/sillycon11,https://api.chess.com/pub/player/rosolimo
0,chess,blitz,180+2,True,1,1-0,2019-01-01,11:56:29,2019-1,Rosolimo,Sterlin18,1601,1638,win,checkmated,1.0,0.0,0.4469531048305375,0.5530468951694625,D06,https://www.chess.com/openings/D06-Queens-Gambit-Declined-Marshall-Defense,https://www.chess.com/live/game/3340410623,https://api.chess.com/pub/player/rosolimo,https://api.chess.com/pub/player/sterlin18
0,chess,blitz,180+2,True,1,0-1,2019-01-01,21:48:49,2019-1,Rosolimo,prijepoljeprijepolje,1593,1622,resigned,win,0.0,1.0,0.45836229728523653,0.5416377027147634,D06,https://www.chess.com/openings/D06-Queens-Gambit-Declined-Marshall-Defense,https://www.chess.com/live/game/3341733236,https://api.chess.com/pub/player/rosolimo,https://api.chess.com/pub/player/prijepoljeprijepolje
0,chess,blitz,180+2,True,1,0-1,2019-01-01,21:59:05,2019-1,Rosolimo,derrickchan96,1584,1555,resigned,win,0.0,1.0,0.5416377027147634,0.45836229728523653,E90,https://www.chess.com/openings/E90-Kings-Indian-Defense-Normal-Variation-4.e4-d6-5.Nf3-O-O,https://www.chess.com/live/game/3341755213,https://api.chess.com/pub/player/rosolimo,https://api.chess.com/pub/player/derrickchan96
0,chess,blitz,180+2,True,1,1-0,2019-01-02,09:02:01,2019-1,michaelvet,Rosolimo,1698,1578,win,resigned,1.0,0.0,0.6661394245831221,0.3338605754168779,D90,https://www.chess.com/openings/D90-Gruenfeld-Defense-Three-Knights-Variation,https://www.chess.com/live/game/3342781835,https://api.chess.com/pub/player/michaelvet,https://api.chess.com/pub/player/rosolimo
0,chess,blitz,180+2,True,1,1-0,2019-01-02,09:14:15,2019-1,Rosolimo,Bibo-fc,1585,1537,win,timeout,1.0,0.0,0.5686413918836677,0.43135860811633236,D30,https://www.chess.com/openings/D30-Queens-Gambit-Declined,https://www.chess.com/live/game/3342799129,https://api.chess.com/pub/player/rosolimo,https://api.chess.com/pub/player/bibo-fc
