,rules,time_class,time_control,rated,game,result,date,time,period,white.username,black.username,white.rating,black.rating,white.result,black.result,white.score,black.score,white_elo_forecast,black_elo_forecast,eco,eco_url,game_url,white_url,black_url
0,chess,rapid,1800,True,1,0-1,2019-06-01,11:17:46,2019-6,09Tigr09,poulin001,991,929,resigned,win,0.0,1.0,0.5882899718631628,0.41171002813683716,C24,https://www.chess.com/openings/C24-Bishops-Opening-Berlin-Defense-3.d3-c6,https://www.chess.com/live/game/3746743103,https://api.chess.com/pub/player/09tigr09,https://api.chess.com/pub/player/poulin001
0,chess,rapid,1800,True,1,1-0,2019-06-01,11:42:38,2019-6,KennyWiill,09Tigr09,1074,985,win,resigned,1.0,0.0,0.6253513933075368,0.3746486066924632,A40,https://www.chess.com/openings/A40-Queens-Pawn-Opening-Horwitz-Defense-2.Bf4,https://www.chess.com/live/game/3746787272,https://api.chess.com/pub/player/kennywiill,https://api.chess.com/pub/player/09tigr09
0,chess,rapid,1800,True,1,1/2-1/2,2019-06-01,12:07:27,2019-6,09Tigr09,kidkid3550,985,991,stalemate,stalemate,0.5,0.5,0.4913661641789174,0.5086338358210827,C24,https://www.chess.com/openings/C24-Bishops-Opening-Berlin-Ponziani-Gambit-3...exd4,https://www.chess.com/live/game/3746831829,https://api.chess.com/pub/player/09tigr09,https://api.chess.com/pub/player/kidkid3550
0,chess,rapid,1800,True,1,0-1,2019-06-01,12:44:13,2019-6,beyscastle,09Tigr09,1003,994,resigned,win,0.0,1.0,0.5129491448928637,0.48705085510713625,D00,https://www.chess.com/openings/D00-Queens-Pawn-Opening-1...d5,https://www.chess.com/live/game/3746905117,https://api.chess.com/pub/player/beyscastle,https://api.chess.com/pub/player/09tigr09
0,chess,rapid,1800,True,1,0-1,2019-06-01,12:49:53,2019-6,Renatino,09Tigr09,875,1000,checkmated,win,0.0,1.0,0.3274903566650149,0.672509643334985,C20,https://www.chess.com/openings/C20-Kings-Pawn-Opening-Napoleon-Attack,https://www.chess.com/live/game/3746916130,https://api.chess.com/pub/player/renatino,https://api.chess.com/pub/player/09tigr09
0,chess,rapid,1800,True,1,0-1,2019-06-01,13:06:27,2019-6,09Tigr09,mshafey,992,1026,resigned,win,0.0,1.0,0.4512256641402582,0.5487743358597419,B00,https://www.chess.com/openings/B00-Kings-Pawn-Opening-Owen-Defense-2.d4-Bb7,https://www.chess.com/live/game/3746949951,https://api.chess.com/pub/player/09tigr09,https://api.chess.com/pub/player/mshafey
0,chess,rapid,1800,True,1,1-0,2019-06-01,13:37:19,2019-6,blaxk87,09Tigr09,1096,986,win,resigned,1.0,0.0,0.6532171672188698,0.34678283278113026,C23,https://www.chess.com/openings/C23-Bishops-Opening,https://www.chess.com/live/game/3747014728,https://api.chess.com/pub/player/blaxk87,https://api.chess.com/pub/player/09tigr09
0,chess,rapid,1800,True,1,1-0,2019-06-01,13:53:39,2019-6,09Tigr09,claudelhost,994,993,win,resigned,1.0,0.0,0.5014391117091528,0.4985608882908471,B01,https://www.chess.com/openings/B01-Scandinavian-Defense,https://www.chess.com/live/game/3747049588,https://api.chess.com/pub/player/09tigr09,https://api.chess.com/pub/player/claudelhost
0,chess,rapid,1800,True,1,1-0,2019-06-01,14:32:17,2019-6,09Tigr09,wisebeach1,1002,978,win,resigned,1.0,0.0,0.5344839447268315,0.46551605527316847,C20,https://www.chess.com/openings/C20-Kings-Pawn-Opening-Mengarini-Opening,https://www.chess.com/live/game/3747133609,https://api.chess.com/pub/player/09tigr09,https://api.chess.com/pub/player/wisebeach1
0,chess,rapid,1800,True,1,1-0,2019-06-01,14:55:53,2019-6,ABurgos6,09Tigr09,1082,996,win,resigned,1.0,0.0,0.6212967231224545,0.3787032768775454,C21,https://www.chess.com/openings/C21-Center-Game,https://www.chess.com/live/game/3747188563,https://api.chess.com/pub/player/aburgos6,https://api.chess.com/pub/player/09tigr09
0,chess,rapid,1800,True,1,1-0,2019-06-01,15:20:59,2019-6,09Tigr09,vjtj,1004,980,win,resigned,1.0,0.0,0.5344839447268315,0.46551605527316847,C23,https://www.chess.com/openings/C23-Bishops-Opening,https://www.chess.com/live/game/3747245308,https://api.chess.com/pub/player/09tigr09,https://api.chess.com/pub/player/vjtj
0,chess,rapid,1800,True,1,0-1,2019-06-01,15:29:37,2019-6,09Tigr09,jmkoeln,997,1079,resigned,win,0.0,1.0,0.384135895746244,0.615864104253756,C24,https://www.chess.com/openings/C24-Bishops-Opening-Berlin-Defense,https://www.chess.com/live/game/3747265021,https://api.chess.com/pub/player/09tigr09,https://api.chess.com/pub/player/jmkoeln
