,rules,time_class,time_control,rated,game,result,date,time,period,white.username,black.username,white.rating,black.rating,white.result,black.result,white.score,black.score,white_elo_forecast,black_elo_forecast,eco,eco_url,game_url,white_url,black_url
0,chess,daily,1/259200,True,1,0-1,2018-05-25,02:20:03,2018-5,ivan_1987,01Roman,1802,1836,timeout,win,0.0,1.0,0.4512256641402582,0.5487743358597419,D00,https://www.chess.com/openings/D00-Queens-Pawn-Opening-Mason-Attack,https://www.chess.com/daily/game/195541544,https://api.chess.com/pub/player/ivan_1987,https://api.chess.com/pub/player/01roman
0,chess,blitz,180,True,1,1-0,2018-07-08,16:14:41,2018-7,polionk,01Roman,2008,2014,win,resigned,1.0,0.0,0.4913661641789174,0.5086338358210827,B20,https://www.chess.com/openings/B20-Sicilian-Defense-Wing-Marshall-Variation-3...d5,https://www.chess.com/live/game/2927025867,https://api.chess.com/pub/player/polionk,https://api.chess.com/pub/player/01roman
0,chess,blitz,180,True,1,1-0,2018-07-08,16:17:42,2018-7,01Roman,kocourr,2035,2151,win,resigned,1.0,0.0,0.33900090875364175,0.6609990912463583,A15,https://www.chess.com/openings/A15-English-Opening-Anglo-Indian-Kings-Knight-Variation,https://www.chess.com/live/game/2927031687,https://api.chess.com/pub/player/01roman,https://api.chess.com/pub/player/kocourr
0,chess,blitz,180,True,1,1-0,2018-07-08,16:19:38,2018-7,01Roman,latief,2057,2202,win,timeout,1.0,0.0,0.30265492141014677,0.6973450785898532,A15,https://www.chess.com/openings/A15-English-Opening-Anglo-Indian-Kings-Knight-Variation,https://www.chess.com/live/game/2927033913,https://api.chess.com/pub/player/01roman,https://api.chess.com/pub/player/latief
0,chess,blitz,180,True,1,1-0,2018-07-08,16:26:36,2018-7,Ice-Thie,01Roman,2168,2047,win,resigned,1.0,0.0,0.667418421873223,0.33258157812677697,C36,https://www.chess.com/openings/C36-Kings-Gambit-Accepted-Modern-Defense-4.exd5,https://www.chess.com/live/game/2927047896,https://api.chess.com/pub/player/ice-thie,https://api.chess.com/pub/player/01roman
0,chess,blitz,180,True,1,1-0,2018-07-08,16:30:21,2018-7,zaki19,01Roman,2060,2033,win,resigned,1.0,0.0,0.5387780920571715,0.46122190794282847,D06,https://www.chess.com/openings/D06-Queens-Gambit-Declined-Austrian-Variation-3.cxd5,https://www.chess.com/live/game/2927054900,https://api.chess.com/pub/player/zaki19,https://api.chess.com/pub/player/01roman
0,chess,blitz,180,True,1,1-0,2018-07-08,16:31:23,2018-7,01Roman,zaki19,2047,2051,win,resigned,1.0,0.0,0.49424379158885506,0.5057562084111449,C00,https://www.chess.com/openings/C00-French-Defense-Schlechter-Variation,https://www.chess.com/live/game/2927056228,https://api.chess.com/pub/player/01roman,https://api.chess.com/pub/player/zaki19
0,chess,blitz,180,True,1,1-0,2018-07-08,16:36:59,2018-7,redanov,01Roman,2037,2034,win,checkmated,1.0,0.0,0.5043172397550598,0.49568276024494023,D06,https://www.chess.com/openings/D06-Queens-Gambit-Declined-Austrian-Variation-3.cxd5,https://www.chess.com/live/game/2927066391,https://api.chess.com/pub/player/redanov,https://api.chess.com/pub/player/01roman
0,chess,blitz,180,True,1,1-0,2018-07-08,16:43:41,2018-7,01Roman,redanov,2047,2029,win,timeout,1.0,0.0,0.525880930891169,0.4741190691088309,B10,https://www.chess.com/openings/B10-Caro-Kann-Defense-Accelerated-Panov-Attack,https://www.chess.com/live/game/2927078958,https://api.chess.com/pub/player/01roman,https://api.chess.com/pub/player/redanov
0,chess,blitz,180,True,1,1-0,2018-07-08,16:50:53,2018-7,redanov,01Roman,2037,2034,win,timeout,1.0,0.0,0.5043172397550598,0.49568276024494023,B40,https://www.chess.com/openings/B40-Sicilian-Defense-Normal-Line,https://www.chess.com/live/game/2927092781,https://api.chess.com/pub/player/redanov,https://api.chess.com/pub/player/01roman
0,chess,blitz,180,True,1,1-0,2018-07-08,16:57:39,2018-7,01Roman,redanov,2046,2029,win,timeout,1.0,0.0,0.5244454611206615,0.47555453887933863,A46,https://www.chess.com/openings/A46-Indian-Game-Knights-Variation,https://www.chess.com/live/game/2927105091,https://api.chess.com/pub/player/01roman,https://api.chess.com/pub/player/redanov
0,chess,blitz,180,True,1,1-0,2018-07-08,17:05:09,2018-7,redanov,01Roman,2037,2034,win,timeout,1.0,0.0,0.5043172397550598,0.49568276024494023,B20,https://www.chess.com/openings/B20-Sicilian-Defense-2.d3,https://www.chess.com/live/game/2927119773,https://api.chess.com/pub/player/redanov,https://api.chess.com/pub/player/01roman
0,chess,daily,1/259200,True,1,1-0,2018-05-25,10:00:05,2018-5,Paul_Mujskoy,01Roman,2023,1829,win,resigned,1.0,0.0,0.7533860777856145,0.24661392221438547,B42,https://www.chess.com/openings/B42-Sicilian-Defense-Kan-Modern-Swiss-Cheese-Variation,https://www.chess.com/daily/game/195560470,https://api.chess.com/pub/player/paul_mujskoy,https://api.chess.com/pub/player/01roman
0,chess,blitz,180+2,True,1,1-0,2018-07-17,10:39:14,2018-7,01Roman,TSA1191,2047,2063,win,timeout,1.0,0.0,0.4769904127024377,0.5230095872975623,A15,https://www.chess.com/openings/A15-English-Opening-Anglo-Indian-Kings-Knight-Variation,https://www.chess.com/live/game/2945067032,https://api.chess.com/pub/player/01roman,https://api.chess.com/pub/player/tsa1191
0,chess,daily,1/259200,True,1,1-0,2018-05-25,12:20:03,2018-5,Maks_M,01Roman,1769,1813,win,timeout,1.0,0.0,0.43701527189640416,0.5629847281035958,D20,https://www.chess.com/openings/D20-Queens-Gambit-Accepted-Old-Variation-3...e5-4.Bxc4-exd4,https://www.chess.com/daily/game/195568048,https://api.chess.com/pub/player/maks_m,https://api.chess.com/pub/player/01roman
0,chess,daily,1/259200,True,1,1-0,2018-05-25,03:50:02,2018-5,vladimir274,01Roman,1866,1802,win,timeout,1.0,0.0,0.5910755963149433,0.4089244036850566,B43,https://www.chess.com/openings/B43-Sicilian-Defense-Kan-Knight-Variation-5...Qc7-6.Bd3,https://www.chess.com/daily/game/195544578,https://api.chess.com/pub/player/vladimir274,https://api.chess.com/pub/player/01roman
0,chess,daily,1/259200,True,1,0-1,2018-05-25,06:40:10,2018-5,01Roman,andgordey,1797,2067,timeout,win,0.0,1.0,0.17447401263881834,0.8255259873611817,A15,https://www.chess.com/openings/A15-English-Opening-Anglo-Indian-Kings-Knight-Variation,https://www.chess.com/daily/game/195551392,https://api.chess.com/pub/player/01roman,https://api.chess.com/pub/player/andgordey
0,chess,daily,1/259200,True,1,0-1,2018-05-24,22:20:12,2018-5,01Roman,Nyx6,1787,1860,timeout,win,0.0,1.0,0.39646368147382194,0.6035363185261781,A15,https://www.chess.com/openings/A15-English-Opening-Anglo-Indian-Kings-Knight-Variation,https://www.chess.com/daily/game/195531674,https://api.chess.com/pub/player/01roman,https://api.chess.com/pub/player/nyx6
