,rules,time_class,time_control,rated,game,result,date,time,period,white.username,black.username,white.rating,black.rating,white.result,black.result,white.score,black.score,white_elo_forecast,black_elo_forecast,eco,eco_url,game_url,white_url,black_url
0,chess,daily,1/86400,True,1,1-0,2019-06-27,16:17:35,2019-6,AlexeyLeksashev,01shkv01,1708,1571,win,resigned,1.0,0.0,0.6875382482123418,0.3124617517876582,C50,https://www.chess.com/openings/C50-Giuoco-Piano-Game-Giuoco-Pianissimo-Variation-4...Nf6,https://www.chess.com/daily/game/230581896,https://api.chess.com/pub/player/alexeyleksashev,https://api.chess.com/pub/player/01shkv01
0,chess,daily,1/86400,True,1,0-1,2019-07-02,14:51:26,2019-7,01shkv01,AlexeyLeksashev,1563,1723,resigned,win,0.0,1.0,0.2847472489508014,0.7152527510491987,A00,https://www.chess.com/openings/A00-Polish-Opening-Kucharkowski-Meybohm-Gambit,https://www.chess.com/daily/game/230993462,https://api.chess.com/pub/player/01shkv01,https://api.chess.com/pub/player/alexeyleksashev
