,rules,time_class,time_control,rated,game,result,date,time,period,white.username,black.username,white.rating,black.rating,white.result,black.result,white.score,black.score,white_elo_forecast,black_elo_forecast,eco,eco_url,game_url,white_url,black_url
0,chess,daily,1/259200,False,1,1/2-1/2,2019-03-31,17:25:09,2019-3,BluntWisdom,0leBull,919,800,stalemate,stalemate,0.5,0.5,0.6648579785547648,0.3351420214452352,B01,https://www.chess.com/openings/B01-Scandinavian-Defense,https://www.chess.com/daily/game/223120658,https://api.chess.com/pub/player/bluntwisdom,https://api.chess.com/pub/player/0lebull
0,chess,daily,1/86400,False,1,1-0,2019-04-04,04:17:13,2019-4,0leBull,BluntWisdom,800,919,win,checkmated,1.0,0.0,0.3351420214452352,0.6648579785547648,D00,https://www.chess.com/openings/D00-Queens-Pawn-Opening-1...d5-2.e3,https://www.chess.com/daily/game/223446600,https://api.chess.com/pub/player/0lebull,https://api.chess.com/pub/player/bluntwisdom
0,chess,daily,1/86400,False,1,1-0,2019-04-07,03:41:44,2019-4,BluntWisdom,0leBull,919,800,win,checkmated,1.0,0.0,0.6648579785547648,0.3351420214452352,D00,https://www.chess.com/openings/D00-Queens-Pawn-Opening-1...d5-2.e3,https://www.chess.com/daily/game/223692834,https://api.chess.com/pub/player/bluntwisdom,https://api.chess.com/pub/player/0lebull
0,chess,daily,1/86400,False,1,1-0,2019-04-10,17:47:35,2019-4,0leBull,BluntWisdom,800,919,win,checkmated,1.0,0.0,0.3351420214452352,0.6648579785547648,D02,https://www.chess.com/openings/D02-Queens-Pawn-Opening-Zukertort-Chigorin-Variation,https://www.chess.com/daily/game/223993048,https://api.chess.com/pub/player/0lebull,https://api.chess.com/pub/player/bluntwisdom
0,chess,daily,1/86400,False,1,0-1,2019-04-14,01:22:46,2019-4,BluntWisdom,0leBull,919,800,checkmated,win,0.0,1.0,0.6648579785547648,0.3351420214452352,B01,https://www.chess.com/openings/B01-Scandinavian-Defense,https://www.chess.com/daily/game/224275992,https://api.chess.com/pub/player/bluntwisdom,https://api.chess.com/pub/player/0lebull
0,chess,daily,1/86400,False,1,1-0,2019-04-18,18:09:29,2019-4,0leBull,BluntWisdom,800,919,win,checkmated,1.0,0.0,0.3351420214452352,0.6648579785547648,A30,https://www.chess.com/openings/A30-English-Opening-Symmetrical-Variation,https://www.chess.com/daily/game/224691790,https://api.chess.com/pub/player/0lebull,https://api.chess.com/pub/player/bluntwisdom
