,rules,time_class,time_control,rated,game,result,date,time,period,white.username,black.username,white.rating,black.rating,white.result,black.result,white.score,black.score,white_elo_forecast,black_elo_forecast,eco,eco_url,game_url,white_url,black_url
0,chess,bullet,60,True,1,1-0,2019-07-01,16:51:42,2019-7,The_beginner2014,0712chains,2139,2211,win,timeout,1.0,0.0,0.39784190682528303,0.6021580931747169,A01,https://www.chess.com/openings/A01-Nimzowitsch-Larsen-Attack-Modern-Variation-2.Bb2-Nc6-3.e3,https://www.chess.com/live/game/3828497046,https://api.chess.com/pub/player/the_beginner2014,https://api.chess.com/pub/player/0712chains
0,chess,bullet,60,True,1,1-0,2019-07-01,16:53:55,2019-7,alexsasha,0712chains,2069,2200,win,timeout,1.0,0.0,0.31992932426277854,0.6800706757372215,E46,https://www.chess.com/openings/E46-Nimzo-Indian-Defense-Reshevsky-Simagin-Variation,https://www.chess.com/live/game/3828503177,https://api.chess.com/pub/player/alexsasha,https://api.chess.com/pub/player/0712chains
0,chess,bullet,60,True,1,1-0,2019-07-01,16:56:35,2019-7,MayCaesar,0712chains,2190,2192,win,timeout,1.0,0.0,0.4971218004251891,0.502878199574811,A20,https://www.chess.com/openings/A20-English-Opening-Kings-English-Nimzowitsch-Flohr-Variation,https://www.chess.com/live/game/3828508993,https://api.chess.com/pub/player/maycaesar,https://api.chess.com/pub/player/0712chains
0,chess,bullet,60,True,1,0-1,2019-07-01,16:59:20,2019-7,0712chains,MayCaesar,2184,2198,timeout,win,0.0,1.0,0.47986327796418354,0.5201367220358165,A00,https://www.chess.com/openings/A00-Mieses-Opening,https://www.chess.com/live/game/3828515745,https://api.chess.com/pub/player/0712chains,https://api.chess.com/pub/player/maycaesar
0,chess,bullet,60,True,1,0-1,2019-07-01,17:02:00,2019-7,OrangePIBB,0712chains,2110,2190,timeout,win,0.0,1.0,0.3868631798468569,0.6131368201531431,A20,https://www.chess.com/openings/A20-English-Opening-Kings-English-Variation-2.e3-d6-3.Nc3,https://www.chess.com/live/game/3828522195,https://api.chess.com/pub/player/orangepibb,https://api.chess.com/pub/player/0712chains
0,chess,bullet,60,True,1,1-0,2019-07-02,18:01:36,2019-7,rameshamir,0712chains,2084,2179,win,resigned,1.0,0.0,0.3665922999288324,0.6334077000711676,A21,https://www.chess.com/openings/A21-English-Opening-Reversed-Sicilian-Variation-2...d6-3.g3,https://www.chess.com/live/game/3831339053,https://api.chess.com/pub/player/rameshamir,https://api.chess.com/pub/player/0712chains
0,chess,bullet,60,True,1,1-0,2019-07-02,18:03:50,2019-7,JordiGernaert,0712chains,2059,2168,win,timeout,1.0,0.0,0.34808796012533627,0.6519120398746636,A21,https://www.chess.com/openings/A21-English-Opening-Reversed-Sicilian-Variation-2...d6-3.g3,https://www.chess.com/live/game/3831344107,https://api.chess.com/pub/player/jordigernaert,https://api.chess.com/pub/player/0712chains
0,chess,bullet,60,True,1,0-1,2019-07-02,18:06:16,2019-7,0712chains,ABCDC,2157,2063,timeout,win,0.0,1.0,0.6320700121000735,0.3679299878999264,A40,https://www.chess.com/openings/A40-Modern-Defense-with-1-d4-2.h4,https://www.chess.com/live/game/3831350875,https://api.chess.com/pub/player/0712chains,https://api.chess.com/pub/player/abcdc
0,chess,blitz,180,True,1,1-0,2019-07-02,18:09:17,2019-7,0712chains,Taabling,2375,2275,win,resigned,1.0,0.0,0.6400649998028851,0.35993500019711494,A45,https://www.chess.com/openings/A45-Indian-Game,https://www.chess.com/live/game/3831357562,https://api.chess.com/pub/player/0712chains,https://api.chess.com/pub/player/taabling
0,chess,blitz,180,True,1,1/2-1/2,2019-07-03,18:14:35,2019-7,0712chains,sion2200,2374,2326,repetition,repetition,0.5,0.5,0.5686413918836677,0.43135860811633236,D00,https://www.chess.com/openings/D00-Queens-Pawn-Opening-Mason-Attack,https://www.chess.com/live/game/3834005506,https://api.chess.com/pub/player/0712chains,https://api.chess.com/pub/player/sion2200
