,rules,time_class,time_control,rated,game,result,date,time,period,white.username,black.username,white.rating,black.rating,white.result,black.result,white.score,black.score,white_elo_forecast,black_elo_forecast,eco,eco_url,game_url,white_url,black_url
0,chess,rapid,1800,True,1,0-1,2018-06-04,09:20:30,2018-6,0865,MorphyChess,1563,1600,resigned,win,0.0,1.0,0.4469531048305375,0.5530468951694625,B00,https://www.chess.com/openings/B00-Kings-Pawn-Opening-Owen-Defense-2.d4-Bb7-3.Bd3,https://www.chess.com/live/game/2854988956,https://api.chess.com/pub/player/0865,https://api.chess.com/pub/player/morphychess
0,chess,rapid,1800,True,1,1-0,2018-06-04,09:25:31,2018-6,0865,Terre04,1573,1604,win,resigned,1.0,0.0,0.4555054269169921,0.544494573083008,C34,https://www.chess.com/openings/C34-Kings-Gambit-Accepted-Fischer-Defense-4.d4,https://www.chess.com/live/game/2854995001,https://api.chess.com/pub/player/0865,https://api.chess.com/pub/player/terre04
0,chess,rapid,1800,True,1,0-1,2018-06-14,10:56:18,2018-6,guffy007,0865,1647,1584,resigned,win,0.0,1.0,0.5896835031399501,0.41031649686004995,C00,https://www.chess.com/openings/C00-French-Defense,https://www.chess.com/live/game/2877004143,https://api.chess.com/pub/player/guffy007,https://api.chess.com/pub/player/0865
