,rules,time_class,time_control,rated,game,result,date,time,period,white.username,black.username,white.rating,black.rating,white.result,black.result,white.score,black.score,white_elo_forecast,black_elo_forecast,eco,eco_url,game_url,white_url,black_url
0,chess,blitz,180+2,True,1,0-1,2018-09-01,09:57:52,2018-9,Vasylii,Rosolimo,1522,1562,resigned,win,0.0,1.0,0.44268836623770724,0.5573116337622928,B10,https://www.chess.com/openings/B10-Caro-Kann-Defense-2.Nf3-d5,https://www.chess.com/live/game/3045393892,https://api.chess.com/pub/player/vasylii,https://api.chess.com/pub/player/rosolimo
0,chess,blitz,180+2,True,1,0-1,2018-09-01,15:28:50,2018-9,Robert2310,Rosolimo,1590,1571,checkmated,win,0.0,1.0,0.527315973006493,0.4726840269935071,B10,https://www.chess.com/openings/B10-Caro-Kann-Defense-Breyer-Variation-2...d5,https://www.chess.com/live/game/3045943534,https://api.chess.com/pub/player/robert2310,https://api.chess.com/pub/player/rosolimo
0,chess,blitz,180+2,True,1,0-1,2018-09-01,15:32:44,2018-9,Rosolimo,Robert2310,1563,1604,resigned,win,0.0,1.0,0.44126863067523897,0.558731369324761,D51,https://www.chess.com/openings/D51-Queens-Gambit-Declined-Modern-Knight-Defense-5.Nf3,https://www.chess.com/live/game/3045951100,https://api.chess.com/pub/player/rosolimo,https://api.chess.com/pub/player/robert2310
0,chess,blitz,180+2,True,1,1-0,2018-09-02,08:25:56,2018-9,Rosolimo,iDeax,1571,1535,win,timeout,1.0,0.0,0.5516235473109605,0.4483764526890395,D06,https://www.chess.com/openings/D06-Queens-Gambit-Declined-Marshall-Defense,https://www.chess.com/live/game/3047452818,https://api.chess.com/pub/player/rosolimo,https://api.chess.com/pub/player/ideax
0,chess,blitz,180+2,True,1,0-1,2018-09-02,08:32:39,2018-9,szymonwid,Rosolimo,1481,1577,timeout,win,0.0,1.0,0.3652566649476832,0.6347433350523167,D80,https://www.chess.com/openings/D80-Gruenfeld-Defense-Stockholm-Variation-4...Ne4-5.Nxe4-dxe4,https://www.chess.com/live/game/3047461135,https://api.chess.com/pub/player/szymonwid,https://api.chess.com/pub/player/rosolimo
0,chess,blitz,180+2,True,1,1-0,2018-09-02,08:40:25,2018-9,Salahidin,Rosolimo,1564,1568,win,resigned,1.0,0.0,0.49424379158885506,0.5057562084111449,B10,https://www.chess.com/openings/B10-Caro-Kann-Defense-2.Nf3-d5,https://www.chess.com/live/game/3047472403,https://api.chess.com/pub/player/salahidin,https://api.chess.com/pub/player/rosolimo
0,chess,blitz,180+2,True,1,0-1,2018-09-02,08:41:31,2018-9,Petrova_Elizaveta,Rosolimo,1763,1580,checkmated,win,0.0,1.0,0.7414335229692995,0.25856647703070046,B10,https://www.chess.com/openings/B10-Caro-Kann-Defense-2.Nf3-d5,https://www.chess.com/live/game/3047473300,https://api.chess.com/pub/player/petrova_elizaveta,https://api.chess.com/pub/player/rosolimo
0,chess,blitz,180+2,True,1,0-1,2018-09-02,19:59:01,2018-9,Rosolimo,Gambman,1571,1546,resigned,win,0.0,1.0,0.5359159269451023,0.4640840730548977,D37,https://www.chess.com/openings/D37-Queens-Gambit-Declined-Three-Knights-Variation-4...Be7,https://www.chess.com/live/game/3048684712,https://api.chess.com/pub/player/rosolimo,https://api.chess.com/pub/player/gambman
0,chess,blitz,180+2,True,1,1/2-1/2,2018-09-02,20:16:49,2018-9,Rosolimo,nanaadnan,1574,1713,insufficient,insufficient,0.5,0.5,0.30999379271968613,0.6900062072803139,A40,https://www.chess.com/openings/A40-Englund-Gambit-2.dxe5,https://www.chess.com/live/game/3048718400,https://api.chess.com/pub/player/rosolimo,https://api.chess.com/pub/player/nanaadnan
0,chess,blitz,180+2,True,1,1-0,2018-09-02,20:28:44,2018-9,harwus,Rosolimo,1610,1567,win,resigned,1.0,0.0,0.5615679389736461,0.43843206102635396,E60,https://www.chess.com/openings/E60-Kings-Indian-Defense-3.Nf3-Bg7,https://www.chess.com/live/game/3048741457,https://api.chess.com/pub/player/harwus,https://api.chess.com/pub/player/rosolimo
0,chess,blitz,180+2,True,1,1-0,2018-09-03,21:13:37,2018-9,Rosolimo,jorgecontreras913,1576,1582,win,resigned,1.0,0.0,0.4913661641789174,0.5086338358210827,A43,https://www.chess.com/openings/A43-Queens-Pawn-Opening-Benoni-Defense-5.Nc3,https://www.chess.com/live/game/3051080478,https://api.chess.com/pub/player/rosolimo,https://api.chess.com/pub/player/jorgecontreras913
0,chess,blitz,180+2,True,1,1-0,2018-09-07,21:23:11,2018-9,Rosolimo,Gagarin2,1583,1503,win,resigned,1.0,0.0,0.6131368201531431,0.3868631798468569,D10,https://www.chess.com/openings/D10-Slav-Defense,https://www.chess.com/live/game/3059946262,https://api.chess.com/pub/player/rosolimo,https://api.chess.com/pub/player/gagarin2
0,chess,blitz,180+2,True,1,1-0,2018-09-08,21:25:40,2018-9,jkb1,Rosolimo,1580,1575,win,resigned,1.0,0.0,0.5071950817090514,0.49280491829094863,B30,https://www.chess.com/openings/B30-Sicilian-Defense-Old-Sicilian-Variation,https://www.chess.com/live/game/3062178758,https://api.chess.com/pub/player/jkb1,https://api.chess.com/pub/player/rosolimo
0,chess,blitz,180+2,True,1,1-0,2018-09-08,21:32:27,2018-9,Faviolov,Rosolimo,1667,1569,win,resigned,1.0,0.0,0.6374083767444845,0.36259162325551547,A01,https://www.chess.com/openings/A01-Nimzowitsch-Larsen-Attack-Classical-Variation-2.Bb2,https://www.chess.com/live/game/3062190153,https://api.chess.com/pub/player/faviolov,https://api.chess.com/pub/player/rosolimo
0,chess,blitz,180+2,True,1,0-1,2018-09-09,21:44:57,2018-9,Rosolimo,marcgerardmagdajaume,1561,1580,resigned,win,0.0,1.0,0.4726840269935071,0.527315973006493,D37,https://www.chess.com/openings/D37-Queens-Gambit-Declined-Three-Knights-Barmen-Variation,https://www.chess.com/live/game/3064460632,https://api.chess.com/pub/player/rosolimo,https://api.chess.com/pub/player/marcgerardmagdajaume
0,chess,blitz,180+2,True,1,1-0,2018-09-10,19:29:34,2018-9,Rosolimo,Laser31,1569,1564,win,timeout,1.0,0.0,0.5071950817090514,0.49280491829094863,D20,https://www.chess.com/openings/D20-Queens-Gambit-Accepted-Old-Variation,https://www.chess.com/live/game/3066417362,https://api.chess.com/pub/player/rosolimo,https://api.chess.com/pub/player/laser31
0,chess,blitz,180+2,True,1,0-1,2018-09-10,19:36:36,2018-9,kvvm82,Rosolimo,1542,1577,resigned,win,0.0,1.0,0.449800646746463,0.550199353253537,C10,https://www.chess.com/openings/C10-French-Defense-Rubinstein-Blackburne-Defense,https://www.chess.com/live/game/3066432106,https://api.chess.com/pub/player/kvvm82,https://api.chess.com/pub/player/rosolimo
0,chess,blitz,180+2,True,1,1/2-1/2,2018-09-10,19:40:35,2018-9,Rosolimo,kvvm82,1576,1543,insufficient,insufficient,0.5,0.5,0.5473485180458647,0.45265148195413535,D10,https://www.chess.com/openings/D10-Slav-Defense-3.Nc3,https://www.chess.com/live/game/3066440474,https://api.chess.com/pub/player/rosolimo,https://api.chess.com/pub/player/kvvm82
0,chess,blitz,180+2,True,1,0-1,2018-09-10,19:51:07,2018-9,kvvm82,Rosolimo,1536,1583,resigned,win,0.0,1.0,0.4327711556570478,0.5672288443429522,A45,https://www.chess.com/openings/A45-Indian-Game,https://www.chess.com/live/game/3066462628,https://api.chess.com/pub/player/kvvm82,https://api.chess.com/pub/player/rosolimo
0,chess,blitz,180+2,True,1,1-0,2018-09-11,10:55:52,2018-9,vzheka,Rosolimo,1712,1578,win,resigned,1.0,0.0,0.6838163141936586,0.3161836858063414,B10,https://www.chess.com/openings/B10-Caro-Kann-Defense-Hillbilly-Attack-2...d5,https://www.chess.com/live/game/3067704097,https://api.chess.com/pub/player/vzheka,https://api.chess.com/pub/player/rosolimo
0,chess,blitz,180+2,True,1,1-0,2018-09-11,10:58:19,2018-9,Rosolimo,BORIS1234,1589,1722,win,timeout,1.0,0.0,0.3174296145252281,0.6825703854747719,A40,https://www.chess.com/openings/A40-Englund-Gambit-Stockholm-Variation,https://www.chess.com/live/game/3067707521,https://api.chess.com/pub/player/rosolimo,https://api.chess.com/pub/player/boris1234
0,chess,blitz,180+2,True,1,1-0,2018-09-11,15:17:31,2018-9,Rosolimo,worldchamp10,1599,1659,win,timeout,1.0,0.0,0.4145013213281905,0.5854986786718095,E17,https://www.chess.com/openings/E17-Queens-Indian-Defense-Fianchetto-Classical-Variation-6...O-O,https://www.chess.com/live/game/3068160391,https://api.chess.com/pub/player/rosolimo,https://api.chess.com/pub/player/worldchamp10
0,chess,blitz,180+2,True,1,1-0,2018-09-11,15:24:24,2018-9,Rosolimo,ConsTT71,1606,1553,win,timeout,1.0,0.0,0.5756869523764296,0.4243130476235704,A43,https://www.chess.com/openings/A43-Old-Benoni-Defense-2.d5,https://www.chess.com/live/game/3068173602,https://api.chess.com/pub/player/rosolimo,https://api.chess.com/pub/player/constt71
0,chess,blitz,180+2,True,1,0-1,2018-09-11,15:56:38,2018-9,cabarcapa,Rosolimo,1574,1613,timeout,win,0.0,1.0,0.4441090388831469,0.5558909611168531,C10,https://www.chess.com/openings/C10-French-Defense-Rubinstein-Blackburne-Defense-5.Nf3-Ngf6-6.Bd3,https://www.chess.com/live/game/3068238110,https://api.chess.com/pub/player/cabarcapa,https://api.chess.com/pub/player/rosolimo
0,chess,blitz,180+2,True,1,0-1,2018-09-11,16:16:17,2018-9,cabroncete,Rosolimo,1529,1619,timeout,win,0.0,1.0,0.373300918333268,0.626699081666732,D91,https://www.chess.com/openings/D91-Gruenfeld-Defense-Petrosian-System-5...Ne4-6.cxd5,https://www.chess.com/live/game/3068277600,https://api.chess.com/pub/player/cabroncete,https://api.chess.com/pub/player/rosolimo
0,chess,blitz,180+2,True,1,0-1,2018-09-11,16:23:41,2018-9,Rosolimo,Brisebois,1614,1771,resigned,win,0.0,1.0,0.2882774756572447,0.7117225243427553,A53,https://www.chess.com/openings/A53-Old-Indian-Defense-Duz-Khotimirsky-Variation,https://www.chess.com/live/game/3068293160,https://api.chess.com/pub/player/rosolimo,https://api.chess.com/pub/player/brisebois
0,chess,blitz,180+2,True,1,0-1,2018-09-11,16:39:12,2018-9,Rosolimo,AlexGodz78,1606,1624,checkmated,win,0.0,1.0,0.4741190691088309,0.525880930891169,A50,https://www.chess.com/openings/A50-Indian-Game-2.c4,https://www.chess.com/live/game/3068324566,https://api.chess.com/pub/player/rosolimo,https://api.chess.com/pub/player/alexgodz78
0,chess,blitz,180+2,True,1,1-0,2018-09-11,16:43:32,2018-9,Rosolimo,wasfiwasfi,1614,1598,win,resigned,1.0,0.0,0.5230095872975623,0.4769904127024377,D30,https://www.chess.com/openings/D30-Queens-Gambit-Declined-3.Nf3,https://www.chess.com/live/game/3068333547,https://api.chess.com/pub/player/rosolimo,https://api.chess.com/pub/player/wasfiwasfi
0,chess,blitz,180+2,True,1,0-1,2018-09-11,18:25:17,2018-9,Rosolimo,Damirchi,1608,1711,resigned,win,0.0,1.0,0.35596614617770733,0.6440338538222926,A56,https://www.chess.com/openings/A56-Benoni-Defense-Czech-Variation-4.Nc3-d6-5.e4-Be7,https://www.chess.com/live/game/3068547974,https://api.chess.com/pub/player/rosolimo,https://api.chess.com/pub/player/damirchi
0,chess,blitz,180+2,True,1,0-1,2018-09-11,18:31:16,2018-9,Rosolimo,Krith6,1600,1613,resigned,win,0.0,1.0,0.48130022207044143,0.5186997779295586,D08,https://www.chess.com/openings/D08-Queens-Gambit-Declined-Albin-Countergambit-3.dxe5-d4,https://www.chess.com/live/game/3068560395,https://api.chess.com/pub/player/rosolimo,https://api.chess.com/pub/player/krith6
0,chess,blitz,180+2,True,1,0-1,2018-09-11,21:28:39,2018-9,Rosolimo,LuisDR,1593,1634,resigned,win,0.0,1.0,0.44126863067523897,0.558731369324761,D31,https://www.chess.com/openings/D31-Queens-Gambit-Declined-Semi-Slav-Defense-Accelerated-Move-Order,https://www.chess.com/live/game/3068912579,https://api.chess.com/pub/player/rosolimo,https://api.chess.com/pub/player/luisdr
0,chess,blitz,180+2,True,1,1-0,2018-09-11,21:37:19,2018-9,maxim_osipov_5,Rosolimo,1598,1585,win,checkmated,1.0,0.0,0.5186997779295586,0.48130022207044143,B12,https://www.chess.com/openings/B12-Caro-Kann-Defense-Advance-Variation-3...Bf5,https://www.chess.com/live/game/3068927496,https://api.chess.com/pub/player/maxim_osipov_5,https://api.chess.com/pub/player/rosolimo
0,chess,blitz,180+2,True,1,1-0,2018-09-11,21:45:05,2018-9,Rosolimo,maxim_osipov_5,1593,1590,win,timeout,1.0,0.0,0.5043172397550598,0.49568276024494023,A40,https://www.chess.com/openings/A40-Modern-Defense-with-1-d4-2.c4,https://www.chess.com/live/game/3068941203,https://api.chess.com/pub/player/rosolimo,https://api.chess.com/pub/player/maxim_osipov_5
0,chess,blitz,180+2,True,1,1-0,2018-09-11,21:54:49,2018-9,maxim_osipov_5,Rosolimo,1598,1585,win,resigned,1.0,0.0,0.5186997779295586,0.48130022207044143,C00,https://www.chess.com/openings/C00-French-Defense-La-Bourdonnais-Variation-2...d5,https://www.chess.com/live/game/3068958314,https://api.chess.com/pub/player/maxim_osipov_5,https://api.chess.com/pub/player/rosolimo
0,chess,blitz,180+2,True,1,0-1,2018-09-12,19:37:32,2018-9,RICKBEL,Rosolimo,1534,1592,resigned,win,0.0,1.0,0.41729811503576986,0.5827018849642301,B12,https://www.chess.com/openings/B12-Caro-Kann-Defense-Advance-Variation-3...Bf5,https://www.chess.com/live/game/3070936666,https://api.chess.com/pub/player/rickbel,https://api.chess.com/pub/player/rosolimo
