,rules,time_class,time_control,rated,game,result,date,time,period,white.username,black.username,white.rating,black.rating,white.result,black.result,white.score,black.score,white_elo_forecast,black_elo_forecast,eco,eco_url,game_url,white_url,black_url
0,chess,bullet,60,True,1,1-0,2019-07-01,06:59:17,2019-7,001mexak,RichardMendez,687,708,win,checkmated,1.0,0.0,0.469815319996098,0.5301846800039021,A04,https://www.chess.com/openings/A04-Reti-Opening-Arctic-Defense,https://www.chess.com/live/game/3827385327,https://api.chess.com/pub/player/001mexak,https://api.chess.com/pub/player/richardmendez
0,chess,bullet,60,True,1,0-1,2019-07-01,07:00:54,2019-7,001mexak,kepten1,677,587,abandoned,win,0.0,1.0,0.626699081666732,0.373300918333268,C44,https://www.chess.com/openings/C44-Kings-Pawn-Opening-Kings-Knight-Variation-2...Nc6,https://www.chess.com/live/game/3827387621,https://api.chess.com/pub/player/001mexak,https://api.chess.com/pub/player/kepten1
0,chess,bullet,60,True,1,1-0,2019-07-01,07:05:27,2019-7,ashishchopra,001mexak,578,667,win,timeout,1.0,0.0,0.3746486066924632,0.6253513933075368,C24,https://www.chess.com/openings/C24-Bishops-Opening-Berlin-Defense-3.d3,https://www.chess.com/live/game/3827393151,https://api.chess.com/pub/player/ashishchopra,https://api.chess.com/pub/player/001mexak
0,chess,bullet,60,True,1,1-0,2019-07-01,07:08:00,2019-7,beneftis,001mexak,762,661,win,timeout,1.0,0.0,0.641390111955618,0.35860988804438204,B00,https://www.chess.com/openings/B00-Nimzowitsch-Defense,https://www.chess.com/live/game/3827396886,https://api.chess.com/pub/player/beneftis,https://api.chess.com/pub/player/001mexak
0,chess,bullet,60,True,1,0-1,2019-07-01,12:12:07,2019-7,001mexak,GambetaLatorre,653,670,timeout,win,0.0,1.0,0.47555453887933863,0.5244454611206615,C21,https://www.chess.com/openings/C21-Center-Game-Accepted-3.Qxd4,https://www.chess.com/live/game/3827878350,https://api.chess.com/pub/player/001mexak,https://api.chess.com/pub/player/gambetalatorre
0,chess,bullet,60,True,1,1-0,2019-07-01,12:42:31,2019-7,GOOMS,001mexak,688,646,win,timeout,1.0,0.0,0.5601501452319029,0.4398498547680971,A00,https://www.chess.com/openings/A00-Saragossa-Opening,https://www.chess.com/live/game/3827937939,https://api.chess.com/pub/player/gooms,https://api.chess.com/pub/player/001mexak
0,chess,bullet,60,True,1,1-0,2019-07-01,15:58:00,2019-7,Tore323,001mexak,675,639,win,timeout,1.0,0.0,0.5516235473109605,0.4483764526890395,B00,https://www.chess.com/openings/B00-Nimzowitsch-Defense-Declined-Franco-Nimzowitsch-Variation,https://www.chess.com/live/game/3828367636,https://api.chess.com/pub/player/tore323,https://api.chess.com/pub/player/001mexak
0,chess,bullet,60,True,1,1-0,2019-07-01,16:05:21,2019-7,001mexak,Tore323,648,682,win,timeout,1.0,0.0,0.4512256641402582,0.5487743358597419,C42,https://www.chess.com/openings/C42-Petrovs-Defense,https://www.chess.com/live/game/3828385080,https://api.chess.com/pub/player/001mexak,https://api.chess.com/pub/player/tore323
0,chess,blitz,600,True,1,0-1,2019-07-02,06:26:11,2019-7,kuzeykale9811,001mexak,1034,1050,abandoned,win,0.0,1.0,0.4769904127024377,0.5230095872975623,B12,https://www.chess.com/openings/B12-Caro-Kann-Defense-2.d4,https://www.chess.com/live/game/3830027655,https://api.chess.com/pub/player/kuzeykale9811,https://api.chess.com/pub/player/001mexak
0,chess,blitz,600,True,1,1-0,2019-07-02,06:31:11,2019-7,001mexak,Petracca,1057,997,win,resigned,1.0,0.0,0.5854986786718095,0.4145013213281905,C20,https://www.chess.com/openings/C20-Kings-Pawn-Opening-The-Whale-Variation,https://www.chess.com/live/game/3830034419,https://api.chess.com/pub/player/001mexak,https://api.chess.com/pub/player/petracca
