,rules,time_class,time_control,rated,game,result,date,time,period,white.username,black.username,white.rating,black.rating,white.result,black.result,white.score,black.score,white_elo_forecast,black_elo_forecast,eco,eco_url,game_url,white_url,black_url
0,chess,blitz,180,True,1,1-0,2019-01-01,18:38:54,2019-1,001r78,Smook28,1175,1188,win,resigned,1.0,0.0,0.48130022207044143,0.5186997779295586,B07,https://www.chess.com/openings/B07-Pirc-Defense-Modern-Defense-Geller-System,https://www.chess.com/live/game/3341272834,https://api.chess.com/pub/player/001r78,https://api.chess.com/pub/player/smook28
0,chess,blitz,180,True,1,0-1,2019-01-01,18:45:52,2019-1,001r78,kys1965,1168,1221,checkmated,win,0.0,1.0,0.4243130476235704,0.5756869523764296,C42,https://www.chess.com/openings/C42-Petrovs-Defense-Urusov-Gambit,https://www.chess.com/live/game/3341290463,https://api.chess.com/pub/player/001r78,https://api.chess.com/pub/player/kys1965
0,chess,blitz,180,True,1,1-0,2019-01-01,21:09:58,2019-1,001r78,Sudipbro,1176,1139,win,checkmated,1.0,0.0,0.5530468951694625,0.4469531048305375,B02,https://www.chess.com/openings/B02-Alekhine-Defense-John-Tracy-Gambit,https://www.chess.com/live/game/3341643070,https://api.chess.com/pub/player/001r78,https://api.chess.com/pub/player/sudipbro
0,chess,blitz,180,True,1,1-0,2019-01-01,21:26:10,2019-1,hoaihdoifhadfdu,001r78,1148,1167,win,timeout,1.0,0.0,0.4726840269935071,0.527315973006493,C00,https://www.chess.com/openings/C00-French-Defense-Normal-Variation,https://www.chess.com/live/game/3341679783,https://api.chess.com/pub/player/hoaihdoifhadfdu,https://api.chess.com/pub/player/001r78
0,chess,blitz,180,True,1,1-0,2019-01-02,12:07:35,2019-1,001r78,Alexalexq,1174,1125,win,checkmated,1.0,0.0,0.5700528235839882,0.42994717641601177,C55,https://www.chess.com/openings/C55-Italian-Game-Two-Knights-Defense-4.O-O-Bc5,https://www.chess.com/live/game/3343076649,https://api.chess.com/pub/player/001r78,https://api.chess.com/pub/player/alexalexq
0,chess,blitz,180,True,1,0-1,2019-01-02,12:13:28,2019-1,001r78,mpatchen,1166,1177,timeout,win,0.0,1.0,0.4841750147352649,0.515824985264735,C55,https://www.chess.com/openings/C55-Italian-Game-Two-Knights-Defense-4.O-O-Bc5,https://www.chess.com/live/game/3343087324,https://api.chess.com/pub/player/001r78,https://api.chess.com/pub/player/mpatchen
0,chess,blitz,180,True,1,0-1,2019-01-02,12:38:27,2019-1,bdiggs,001r78,1132,1173,checkmated,win,0.0,1.0,0.44126863067523897,0.558731369324761,A13,https://www.chess.com/openings/A13-English-Opening-Agincourt-Defense,https://www.chess.com/live/game/3343133575,https://api.chess.com/pub/player/bdiggs,https://api.chess.com/pub/player/001r78
0,chess,blitz,180,True,1,0-1,2019-01-02,12:41:43,2019-1,kasparov66plus,001r78,1202,1182,resigned,win,0.0,1.0,0.5287505638922686,0.4712494361077314,C20,https://www.chess.com/openings/C20-Kings-Pawn-Opening-Wayward-Queen-Kiddie-Countergambit,https://www.chess.com/live/game/3343139991,https://api.chess.com/pub/player/kasparov66plus,https://api.chess.com/pub/player/001r78
0,chess,blitz,180,True,1,1-0,2019-01-02,12:43:38,2019-1,valverdebrazil,001r78,1185,1174,win,checkmated,1.0,0.0,0.515824985264735,0.4841750147352649,A00,https://www.chess.com/openings/A00-Vant-Kruijs-Opening-1...e5,https://www.chess.com/live/game/3343143241,https://api.chess.com/pub/player/valverdebrazil,https://api.chess.com/pub/player/001r78
0,chess,blitz,180,True,1,0-1,2019-01-02,13:01:03,2019-1,001r78,MariusRolfsvaag,1165,1158,timeout,win,0.0,1.0,0.5100724469274385,0.48992755307256153,C41,https://www.chess.com/openings/C41-Philidor-Defense-3.Bc4,https://www.chess.com/live/game/3343176427,https://api.chess.com/pub/player/001r78,https://api.chess.com/pub/player/mariusrolfsvaag
