,rules,time_class,time_control,rated,game,result,date,time,period,white.username,black.username,white.rating,black.rating,white.result,black.result,white.score,black.score,white_elo_forecast,black_elo_forecast,eco,eco_url,game_url,white_url,black_url
0,chess,blitz,300,True,1,0-1,2019-04-01,18:28:54,2019-4,04101981,oestepa,1959,2078,timeout,win,0.0,1.0,0.3351420214452352,0.6648579785547648,A45,https://www.chess.com/openings/A45-Indian-Game,https://www.chess.com/live/game/3582513636,https://api.chess.com/pub/player/04101981,https://api.chess.com/pub/player/oestepa
0,chess,blitz,300,True,1,1-0,2019-04-01,18:37:36,2019-4,waltercurtet,04101981,1994,1952,win,resigned,1.0,0.0,0.5601501452319029,0.4398498547680971,C00,https://www.chess.com/openings/C00-French-Defense-Knight-Variation-2...d5,https://www.chess.com/live/game/3582534823,https://api.chess.com/pub/player/waltercurtet,https://api.chess.com/pub/player/04101981
0,chess,blitz,300,True,1,0-1,2019-04-01,18:46:38,2019-4,04101981,zerozok02,1944,1950,timeout,win,0.0,1.0,0.4913661641789174,0.5086338358210827,D00,https://www.chess.com/openings/D00-Queens-Pawn-Opening-Mason-Attack,https://www.chess.com/live/game/3582558135,https://api.chess.com/pub/player/04101981,https://api.chess.com/pub/player/zerozok02
0,chess,blitz,300,True,1,0-1,2019-04-01,18:56:34,2019-4,philidorssoul,04101981,1993,1953,resigned,win,0.0,1.0,0.5573116337622928,0.44268836623770724,C11,https://www.chess.com/openings/C11-French-Defense-Classical-Steinitz-Variation-4...Nfd7-5.f4,https://www.chess.com/live/game/3582584703,https://api.chess.com/pub/player/philidorssoul,https://api.chess.com/pub/player/04101981
0,chess,blitz,300,True,1,1-0,2019-04-02,05:21:38,2019-4,04101981,raeesaq99,1961,1962,win,resigned,1.0,0.0,0.4985608882908471,0.5014391117091528,D02,https://www.chess.com/openings/D02-Queens-Pawn-Opening-Zukertort-Variation,https://www.chess.com/live/game/3583705940,https://api.chess.com/pub/player/04101981,https://api.chess.com/pub/player/raeesaq99
0,chess,blitz,300,True,1,0-1,2019-04-02,12:44:32,2019-4,ProfEusebio,04101981,1933,1969,timeout,win,0.0,1.0,0.4483764526890395,0.5516235473109605,C11,https://www.chess.com/openings/C11-French-Defense-Classical-Variation,https://www.chess.com/live/game/3584385567,https://api.chess.com/pub/player/profeusebio,https://api.chess.com/pub/player/04101981
0,chess,blitz,300,True,1,1-0,2019-04-02,12:56:03,2019-4,04101981,vladi46,1977,1946,win,resigned,1.0,0.0,0.544494573083008,0.4555054269169921,D02,https://www.chess.com/openings/D02-Queens-Pawn-Opening-Zukertort-Chigorin-Variation,https://www.chess.com/live/game/3584409315,https://api.chess.com/pub/player/04101981,https://api.chess.com/pub/player/vladi46
0,chess,blitz,300,True,1,0-1,2019-04-02,15:36:54,2019-4,04101981,mohy2000,1970,2016,checkmated,win,0.0,1.0,0.43418479693076684,0.5658152030692333,A40,https://www.chess.com/openings/A40-Queens-Pawn-Opening-Horwitz-Defense,https://www.chess.com/live/game/3584760026,https://api.chess.com/pub/player/04101981,https://api.chess.com/pub/player/mohy2000
0,chess,blitz,300,True,1,1-0,2019-04-02,15:57:48,2019-4,04101981,mulyadise2017,1978,1970,win,timeout,1.0,0.0,0.5115108912177917,0.4884891087822083,D02,https://www.chess.com/openings/D02-Queens-Pawn-Opening-London-System,https://www.chess.com/live/game/3584808455,https://api.chess.com/pub/player/04101981,https://api.chess.com/pub/player/mulyadise2017
0,chess,blitz,300,True,1,1-0,2019-04-02,16:18:28,2019-4,tubby001,04101981,1997,1970,win,resigned,1.0,0.0,0.5387780920571715,0.46122190794282847,A04,https://www.chess.com/openings/A04-Reti-Opening-Queens-Gambit-Invitation,https://www.chess.com/live/game/3584858898,https://api.chess.com/pub/player/tubby001,https://api.chess.com/pub/player/04101981
0,chess,blitz,300,True,1,0-1,2019-04-02,16:24:14,2019-4,04101981,semuel,1962,1987,resigned,win,0.0,1.0,0.4640840730548977,0.5359159269451023,A40,https://www.chess.com/openings/A40-Queens-Pawn-Opening-Horwitz-Defense-2.Bf4,https://www.chess.com/live/game/3584872633,https://api.chess.com/pub/player/04101981,https://api.chess.com/pub/player/semuel
0,chess,blitz,300,True,1,1-0,2019-04-02,16:33:15,2019-4,04101981,dDjordje88Stojanovic,1971,1988,win,timeout,1.0,0.0,0.47555453887933863,0.5244454611206615,A45,https://www.chess.com/openings/A45-Indian-Game,https://www.chess.com/live/game/3584893884,https://api.chess.com/pub/player/04101981,https://api.chess.com/pub/player/ddjordje88stojanovic
0,chess,blitz,300,True,1,0-1,2019-04-02,16:43:33,2019-4,dDjordje88Stojanovic,04101981,1980,1979,resigned,win,0.0,1.0,0.5014391117091528,0.4985608882908471,D30,https://www.chess.com/openings/D30-Queens-Gambit-Declined,https://www.chess.com/live/game/3584920143,https://api.chess.com/pub/player/ddjordje88stojanovic,https://api.chess.com/pub/player/04101981
0,chess,blitz,300,True,1,1-0,2019-04-02,16:50:24,2019-4,lorenzosalignnment,04101981,1992,1971,win,resigned,1.0,0.0,0.5301846800039021,0.469815319996098,A40,https://www.chess.com/openings/A40-Queens-Pawn-Opening-Horwitz-Defense,https://www.chess.com/live/game/3584937768,https://api.chess.com/pub/player/lorenzosalignnment,https://api.chess.com/pub/player/04101981
0,chess,blitz,300,True,1,1-0,2019-04-02,17:00:01,2019-4,04101981,kiuomiri,1979,1949,win,resigned,1.0,0.0,0.5430664920222119,0.4569335079777882,D00,https://www.chess.com/openings/D00-Queens-Pawn-Opening-Mason-Attack,https://www.chess.com/live/game/3584962280,https://api.chess.com/pub/player/04101981,https://api.chess.com/pub/player/kiuomiri
0,chess,blitz,300,True,1,0-1,2019-04-02,17:02:53,2019-4,terbio,04101981,2109,1990,timeout,win,0.0,1.0,0.6648579785547648,0.3351420214452352,C00,https://www.chess.com/openings/C00-French-Defense-Diemer-Duhm-Gambit,https://www.chess.com/live/game/3584969443,https://api.chess.com/pub/player/terbio,https://api.chess.com/pub/player/04101981
0,chess,blitz,300,True,1,1-0,2019-04-02,17:12:41,2019-4,msbukhari,04101981,1957,1981,win,resigned,1.0,0.0,0.46551605527316847,0.5344839447268315,C00,https://www.chess.com/openings/C00-French-Defense-Knight-Variation-2...d5,https://www.chess.com/live/game/3584993175,https://api.chess.com/pub/player/msbukhari,https://api.chess.com/pub/player/04101981
0,chess,blitz,300,True,1,0-1,2019-04-02,17:20:07,2019-4,04101981,ValeriiMazkovoi,1973,1969,resigned,win,0.0,1.0,0.5057562084111449,0.49424379158885506,A45,https://www.chess.com/openings/A45-Indian-Game,https://www.chess.com/live/game/3585013233,https://api.chess.com/pub/player/04101981,https://api.chess.com/pub/player/valeriimazkovoi
0,chess,blitz,300,True,1,1-0,2019-04-02,17:27:11,2019-4,semuel,04101981,1998,1965,win,checkmated,1.0,0.0,0.5473485180458647,0.45265148195413535,C00,https://www.chess.com/openings/C00-French-Defense-La-Bourdonnais-Variation-2...d5,https://www.chess.com/live/game/3585031221,https://api.chess.com/pub/player/semuel,https://api.chess.com/pub/player/04101981
0,chess,blitz,300,True,1,1-0,2019-04-02,17:32:01,2019-4,Xavier77,04101981,1953,1957,win,resigned,1.0,0.0,0.49424379158885506,0.5057562084111449,C05,https://www.chess.com/openings/C05-French-Defense-Tarrasch-Closed...5.Bd3-c5-6.c3-Nc6-7.Ne2,https://www.chess.com/live/game/3585042415,https://api.chess.com/pub/player/xavier77,https://api.chess.com/pub/player/04101981
