,rules,time_class,time_control,rated,game,result,date,time,period,white.username,black.username,white.rating,black.rating,white.result,black.result,white.score,black.score,white_elo_forecast,black_elo_forecast,eco,eco_url,game_url,white_url,black_url
0,chess,blitz,600,True,1,0-1,2019-07-01,21:49:53,2019-7,SENECAH,0neGhost,879,891,checkmated,win,0.0,1.0,0.4827374755676238,0.5172625244323762,A40,https://www.chess.com/openings/A40-Queens-Pawn-Opening-Mikenas-Defense-2.d5,https://www.chess.com/live/game/3829212022,https://api.chess.com/pub/player/senecah,https://api.chess.com/pub/player/0neghost
0,chess,blitz,600,True,1,0-1,2019-07-03,09:16:51,2019-7,mad4800,0neGhost,840,898,resigned,win,0.0,1.0,0.41729811503576986,0.5827018849642301,C20,https://www.chess.com/openings/C20-Kings-Pawn-Opening-Napoleon-Attack,https://www.chess.com/live/game/3832898678,https://api.chess.com/pub/player/mad4800,https://api.chess.com/pub/player/0neghost
0,chess,blitz,600,True,1,0-1,2019-07-03,11:11:59,2019-7,0neGhost,duongphannamhung,889,866,timeout,win,0.0,1.0,0.5330513938844411,0.46694860611555894,B00,https://www.chess.com/openings/B00-Kings-Pawn-Opening-Carr-Defense,https://www.chess.com/live/game/3833056046,https://api.chess.com/pub/player/0neghost,https://api.chess.com/pub/player/duongphannamhung
0,chess,blitz,600,True,1,0-1,2019-07-04,04:54:34,2019-7,chesssenpaii07,0neGhost,928,898,checkmated,win,0.0,1.0,0.5430664920222119,0.4569335079777882,B00,https://www.chess.com/openings/B00-Nimzowitsch-Defense-Kennedy-Variation,https://www.chess.com/live/game/3835180793,https://api.chess.com/pub/player/chesssenpaii07,https://api.chess.com/pub/player/0neghost
0,chess,blitz,600,True,1,1-0,2019-07-05,14:26:12,2019-7,lello12,0neGhost,867,889,win,resigned,1.0,0.0,0.46838170217189273,0.5316182978281073,C20,https://www.chess.com/openings/C20-Kings-Pawn-Opening-Leonardis-Variation-2...Nf6,https://www.chess.com/live/game/3838795773,https://api.chess.com/pub/player/lello12,https://api.chess.com/pub/player/0neghost
0,chess,blitz,600,True,1,0-1,2019-07-05,16:59:43,2019-7,simonsez67,0neGhost,860,897,resigned,win,0.0,1.0,0.4469531048305375,0.5530468951694625,A04,https://www.chess.com/openings/A04-Reti-Opening-Black-Mustang-Defense,https://www.chess.com/live/game/3839157716,https://api.chess.com/pub/player/simonsez67,https://api.chess.com/pub/player/0neghost
0,chess,blitz,600,True,1,1-0,2019-07-06,05:46:35,2019-7,0neGhost,rony-takchi,905,901,win,checkmated,1.0,0.0,0.5057562084111449,0.49424379158885506,C60,https://www.chess.com/openings/C60-Ruy-Lopez-Opening-Gunderam-Variation,https://www.chess.com/live/game/3840550956,https://api.chess.com/pub/player/0neghost,https://api.chess.com/pub/player/rony-takchi
0,chess,blitz,600,True,1,0-1,2019-07-09,01:16:21,2019-7,senorbob,0neGhost,899,913,resigned,win,0.0,1.0,0.47986327796418354,0.5201367220358165,C44,https://www.chess.com/openings/C44-Scotch-Game,https://www.chess.com/live/game/3848181176,https://api.chess.com/pub/player/senorbob,https://api.chess.com/pub/player/0neghost
0,chess,blitz,600,True,1,1-0,2019-07-09,03:47:16,2019-7,0neGhost,darkice2874,921,917,win,resigned,1.0,0.0,0.5057562084111449,0.49424379158885506,C65,https://www.chess.com/openings/C65-Ruy-Lopez-Opening-Berlin-Defense-4.d3,https://www.chess.com/live/game/3848414089,https://api.chess.com/pub/player/0neghost,https://api.chess.com/pub/player/darkice2874
0,chess,blitz,600,True,1,1-0,2019-07-09,11:48:28,2019-7,0neGhost,savedscott7,929,897,win,checkmated,1.0,0.0,0.5459219227804837,0.4540780772195163,C62,https://www.chess.com/openings/C62-Ruy-Lopez-Opening-Old-Steinitz-Defense-4.O-O,https://www.chess.com/live/game/3849152283,https://api.chess.com/pub/player/0neghost,https://api.chess.com/pub/player/savedscott7
