,rules,time_class,time_control,rated,game,result,date,time,period,white.username,black.username,white.rating,black.rating,white.result,black.result,white.score,black.score,white_elo_forecast,black_elo_forecast,eco,eco_url,game_url,white_url,black_url
0,chess,daily,1/86400,True,1,0-1,2019-01-17,08:36:59,2019-1,ugoleroux,01shkv01,700,932,resigned,win,0.0,1.0,0.20825116249181558,0.7917488375081845,C34,https://www.chess.com/openings/C34-Kings-Gambit-Accepted-MacLeod-Defense,https://www.chess.com/daily/game/215967354,https://api.chess.com/pub/player/ugoleroux,https://api.chess.com/pub/player/01shkv01
0,chess,daily,1/1209600,False,1,1-0,2019-01-21,18:09:13,2019-1,01shkv01,antonpopov26,932,1133,win,resigned,1.0,0.0,0.23920390901085772,0.7607960909891424,B20,https://www.chess.com/openings/B20-Sicilian-Defense-Snyder-Variation,https://www.chess.com/daily/game/216421212,https://api.chess.com/pub/player/01shkv01,https://api.chess.com/pub/player/antonpopov26
0,chess,daily,1/86400,True,1,0-1,2019-01-25,16:16:55,2019-1,EhTemkay,01shkv01,1289,1186,resigned,win,0.0,1.0,0.6440338538222926,0.35596614617770733,D00,https://www.chess.com/openings/D00-Queens-Pawn-Opening-Chigorin-Variation-2...g6,https://www.chess.com/daily/game/216814874,https://api.chess.com/pub/player/ehtemkay,https://api.chess.com/pub/player/01shkv01
