,rules,time_class,time_control,rated,game,result,date,time,period,white.username,black.username,white.rating,black.rating,white.result,black.result,white.score,black.score,white_elo_forecast,black_elo_forecast,eco,eco_url,game_url,white_url,black_url
0,chess,rapid,1800,True,1,0-1,2018-03-05,20:36:23,2018-3,01burunduk02,Saul_from_Sparta,1518,1398,resigned,win,0.0,1.0,0.6661394245831221,0.3338605754168779,B33,https://www.chess.com/openings/B33-Sicilian-Defense-Open-3...cxd4-4.Nxd4,https://www.chess.com/live/game/2658056859,https://api.chess.com/pub/player/01burunduk02,https://api.chess.com/pub/player/saul_from_sparta
0,chess,rapid,1800,True,1,1-0,2018-03-13,17:52:24,2018-3,PEDRORUSSAC,01burunduk02,1572,1511,win,resigned,1.0,0.0,0.5868950233791,0.41310497662089996,A45,https://www.chess.com/openings/A45-Trompowsky-Attack-Classical-Defense,https://www.chess.com/live/game/2674876823,https://api.chess.com/pub/player/pedrorussac,https://api.chess.com/pub/player/01burunduk02
0,chess,rapid,1800,True,1,0-1,2018-03-14,18:03:51,2018-3,01burunduk02,markeewalex,1503,1537,resigned,win,0.0,1.0,0.4512256641402582,0.5487743358597419,C00,https://www.chess.com/openings/C00-French-Defense-Knight-Variation-2...d5,https://www.chess.com/live/game/2677042623,https://api.chess.com/pub/player/01burunduk02,https://api.chess.com/pub/player/markeewalex
0,chess,rapid,1800,True,1,0-1,2018-03-14,18:34:34,2018-3,01burunduk02,pal-huszar,1496,1547,checkmated,win,0.0,1.0,0.4271277486054956,0.5728722513945045,C40,https://www.chess.com/openings/C40-Kings-Pawn-Opening-Kings-Knight-Busch-Gass-Gambit,https://www.chess.com/live/game/2677104233,https://api.chess.com/pub/player/01burunduk02,https://api.chess.com/pub/player/pal-huszar
0,chess,rapid,1800,True,1,0-1,2018-03-14,19:03:51,2018-3,mart-1,01burunduk02,1527,1505,resigned,win,0.0,1.0,0.5316182978281073,0.46838170217189273,C50,https://www.chess.com/openings/C50-Giuoco-Piano-Game-Four-Knights-Game,https://www.chess.com/live/game/2677162146,https://api.chess.com/pub/player/mart-1,https://api.chess.com/pub/player/01burunduk02
0,chess,rapid,1800,True,1,1-0,2018-03-14,19:40:39,2018-3,01burunduk02,kaparthisagar,1513,1515,win,resigned,1.0,0.0,0.4971218004251891,0.502878199574811,C41,https://www.chess.com/openings/C41-Philidor-Defense-3.Bc4,https://www.chess.com/live/game/2677233709,https://api.chess.com/pub/player/01burunduk02,https://api.chess.com/pub/player/kaparthisagar
0,chess,rapid,1800,True,1,1-0,2018-03-14,19:58:04,2018-3,FreedomFIghter_47,01burunduk02,1475,1504,win,checkmated,1.0,0.0,0.45836229728523653,0.5416377027147634,C65,https://www.chess.com/openings/C65-Ruy-Lopez-Opening-Berlin-Defense-4.O-O,https://www.chess.com/live/game/2677264944,https://api.chess.com/pub/player/freedomfighter_47,https://api.chess.com/pub/player/01burunduk02
0,chess,rapid,1800,True,1,1-0,2018-03-14,20:06:57,2018-3,Piece-Snatcher,01burunduk02,1441,1494,win,resigned,1.0,0.0,0.4243130476235704,0.5756869523764296,C50,https://www.chess.com/openings/C50-Giuoco-Piano-Game,https://www.chess.com/live/game/2677280616,https://api.chess.com/pub/player/piece-snatcher,https://api.chess.com/pub/player/01burunduk02
0,chess,rapid,1800,True,1,1-0,2018-03-14,20:13:35,2018-3,01burunduk02,Piece-Snatcher,1501,1434,win,resigned,1.0,0.0,0.5952430396515719,0.4047569603484281,C41,https://www.chess.com/openings/C41-Philidor-Defense,https://www.chess.com/live/game/2677291487,https://api.chess.com/pub/player/01burunduk02,https://api.chess.com/pub/player/piece-snatcher
0,chess,rapid,1800,True,1,1-0,2018-03-15,09:13:58,2018-3,chakya687,01burunduk02,1579,1495,win,checkmated,1.0,0.0,0.6185841220890307,0.38141587791096926,C50,https://www.chess.com/openings/C50-Italian-Game,https://www.chess.com/live/game/2678297336,https://api.chess.com/pub/player/chakya687,https://api.chess.com/pub/player/01burunduk02
0,chess,rapid,1800,True,1,1-0,2018-03-15,19:23:28,2018-3,01burunduk02,Cicuariza,1502,1438,win,resigned,1.0,0.0,0.5910755963149433,0.4089244036850566,C50,https://www.chess.com/openings/C50-Italian-Game-Hungarian-Defense,https://www.chess.com/live/game/2679320882,https://api.chess.com/pub/player/01burunduk02,https://api.chess.com/pub/player/cicuariza
0,chess,rapid,1800,True,1,0-1,2018-03-16,13:45:09,2018-3,01burunduk02,SoumyaRoy1128,1496,1655,timeout,win,0.0,1.0,0.2859210974146497,0.7140789025853503,C53,https://www.chess.com/openings/C53-Giuoco-Piano-Game-Main-Line-Giuoco-Pianissimo-Variation,https://www.chess.com/live/game/2680820066,https://api.chess.com/pub/player/01burunduk02,https://api.chess.com/pub/player/soumyaroy1128
0,chess,rapid,1800,True,1,0-1,2018-03-16,14:29:14,2018-3,VIGrigorjev,01burunduk02,1536,1505,checkmated,win,0.0,1.0,0.544494573083008,0.4555054269169921,C64,https://www.chess.com/openings/C64-Ruy-Lopez-Opening-Classical-Central-Variation-4...Nge7,https://www.chess.com/live/game/2680898590,https://api.chess.com/pub/player/vigrigorjev,https://api.chess.com/pub/player/01burunduk02
0,chess,rapid,1800,True,1,1-0,2018-03-16,16:31:12,2018-3,01burunduk02,poupan,1513,1489,win,resigned,1.0,0.0,0.5344839447268315,0.46551605527316847,C41,https://www.chess.com/openings/C41-Philidor-Defense-Lopez-Countergambit,https://www.chess.com/live/game/2681125547,https://api.chess.com/pub/player/01burunduk02,https://api.chess.com/pub/player/poupan
0,chess,rapid,1800,True,1,1-0,2018-03-16,16:45:40,2018-3,aleks5612,01burunduk02,1516,1505,win,resigned,1.0,0.0,0.515824985264735,0.4841750147352649,A45,https://www.chess.com/openings/A45-Trompowsky-Attack-Classical-Defense,https://www.chess.com/live/game/2681153126,https://api.chess.com/pub/player/aleks5612,https://api.chess.com/pub/player/01burunduk02
0,chess,rapid,1800,True,1,1-0,2018-03-16,17:14:37,2018-3,01burunduk02,aliibahrami,1511,1407,win,checkmated,1.0,0.0,0.6453524504393825,0.3546475495606176,D00,https://www.chess.com/openings/D00-Queens-Pawn-Opening-1...d5-2.e3,https://www.chess.com/live/game/2681208540,https://api.chess.com/pub/player/01burunduk02,https://api.chess.com/pub/player/aliibahrami
0,chess,rapid,1800,True,1,1-0,2018-03-16,18:49:33,2018-3,Buskispanda,01burunduk02,1424,1501,win,resigned,1.0,0.0,0.39096739659576046,0.6090326034042396,B30,https://www.chess.com/openings/B30-Sicilian-Defense-Old-Sicilian-Variation,https://www.chess.com/live/game/2681394106,https://api.chess.com/pub/player/buskispanda,https://api.chess.com/pub/player/01burunduk02
0,chess,rapid,1800,True,1,1-0,2018-03-16,19:33:49,2018-3,01burunduk02,uriy58,1509,1484,win,resigned,1.0,0.0,0.5359159269451023,0.4640840730548977,C40,https://www.chess.com/openings/C40-Kings-Pawn-Opening-Kings-Knight-McConnell-Defense,https://www.chess.com/live/game/2681477769,https://api.chess.com/pub/player/01burunduk02,https://api.chess.com/pub/player/uriy58
0,chess,rapid,1800,True,1,1-0,2018-03-17,16:57:30,2018-3,MSP001,01burunduk02,1485,1500,win,resigned,1.0,0.0,0.47842666694885455,0.5215733330511455,E00,https://www.chess.com/openings/E00-Indian-Game-East-Indian-Defense,https://www.chess.com/live/game/2683346082,https://api.chess.com/pub/player/msp001,https://api.chess.com/pub/player/01burunduk02
0,chess,rapid,1800,True,1,0-1,2018-03-17,17:15:00,2018-3,01burunduk02,Erkin_Mahkamov,1493,1556,resigned,win,0.0,1.0,0.41031649686004995,0.5896835031399501,C55,https://www.chess.com/openings/C55-Italian-Game-Anti-Fried-Liver-Defense,https://www.chess.com/live/game/2683381820,https://api.chess.com/pub/player/01burunduk02,https://api.chess.com/pub/player/erkin_mahkamov
0,chess,rapid,1800,True,1,1-0,2018-03-17,17:51:14,2018-3,sunilamit,01burunduk02,1611,1487,win,resigned,1.0,0.0,0.6712405808158318,0.32875941918416823,B23,https://www.chess.com/openings/B23-Sicilian-Defense-Closed-Traditional-Line-3.Nf3,https://www.chess.com/live/game/2683455645,https://api.chess.com/pub/player/sunilamit,https://api.chess.com/pub/player/01burunduk02
0,chess,rapid,1800,True,1,0-1,2018-03-17,18:13:07,2018-3,01burunduk02,news2017,1479,1513,resigned,win,0.0,1.0,0.4512256641402582,0.5487743358597419,C47,https://www.chess.com/openings/C47-Four-Knights-Game-Italian-Variation,https://www.chess.com/live/game/2683499747,https://api.chess.com/pub/player/01burunduk02,https://api.chess.com/pub/player/news2017
0,chess,rapid,1800,True,1,1-0,2018-03-17,18:33:01,2018-3,01burunduk02,alpineflow,1486,1443,win,resigned,1.0,0.0,0.5615679389736461,0.43843206102635396,C02,https://www.chess.com/openings/C02-French-Defense-Advance-Paulsen-Euwe-Variation,https://www.chess.com/live/game/2683541932,https://api.chess.com/pub/player/01burunduk02,https://api.chess.com/pub/player/alpineflow
0,chess,rapid,1800,True,1,0-1,2018-03-17,20:03:52,2018-3,SouthpawScorpio11,01burunduk02,1485,1494,resigned,win,0.0,1.0,0.48705085510713625,0.5129491448928637,B33,https://www.chess.com/openings/B33-Sicilian-Defense-Open-Lasker-Pelikan-Variation,https://www.chess.com/live/game/2683720557,https://api.chess.com/pub/player/southpawscorpio11,https://api.chess.com/pub/player/01burunduk02
0,chess,rapid,1800,True,1,0-1,2018-03-17,20:17:49,2018-3,GeorgePD,01burunduk02,1321,1498,abandoned,win,0.0,1.0,0.26524291068345335,0.7347570893165466,B21,https://www.chess.com/openings/B21-Sicilian-Defense-Smith-Morra-Gambit-2...cxd4-3.Qxd4-Nc6,https://www.chess.com/live/game/2683746602,https://api.chess.com/pub/player/georgepd,https://api.chess.com/pub/player/01burunduk02
0,chess,rapid,1800,True,1,1-0,2018-03-17,20:51:49,2018-3,singhdiwan,01burunduk02,1593,1492,win,resigned,1.0,0.0,0.641390111955618,0.35860988804438204,B21,https://www.chess.com/openings/B21-Sicilian-Defense-McDonnell-Attack-2...Nc6,https://www.chess.com/live/game/2683810464,https://api.chess.com/pub/player/singhdiwan,https://api.chess.com/pub/player/01burunduk02
0,chess,rapid,1800,True,1,1-0,2018-03-17,21:04:24,2018-3,01burunduk02,jan_hoher,1500,1493,win,checkmated,1.0,0.0,0.5100724469274385,0.48992755307256153,C50,https://www.chess.com/openings/C50-Giuoco-Piano-Game-4.O-O,https://www.chess.com/live/game/2683833504,https://api.chess.com/pub/player/01burunduk02,https://api.chess.com/pub/player/jan_hoher
0,chess,rapid,1800,True,1,0-1,2018-03-17,21:47:44,2018-3,01burunduk02,damidi,1493,1565,resigned,win,0.0,1.0,0.39784190682528303,0.6021580931747169,B29,https://www.chess.com/openings/B29-Sicilian-Defense-Nimzowitsch-Variation,https://www.chess.com/live/game/2683910441,https://api.chess.com/pub/player/01burunduk02,https://api.chess.com/pub/player/damidi
0,chess,rapid,1800,True,1,1-0,2018-03-17,22:48:06,2018-3,01burunduk02,eduardozaracho,1499,1415,win,resigned,1.0,0.0,0.6185841220890307,0.38141587791096926,B10,https://www.chess.com/openings/B10-Caro-Kann-Defense-2.Nf3-d5,https://www.chess.com/live/game/2684012089,https://api.chess.com/pub/player/01burunduk02,https://api.chess.com/pub/player/eduardozaracho
0,chess,rapid,1800,True,1,1-0,2018-03-17,23:07:36,2018-3,IOWknight,01burunduk02,1394,1488,win,resigned,1.0,0.0,0.3679299878999264,0.6320700121000735,B30,https://www.chess.com/openings/B30-Sicilian-Defense-Old-Sicilian-Variation,https://www.chess.com/live/game/2684042113,https://api.chess.com/pub/player/iowknight,https://api.chess.com/pub/player/01burunduk02
0,chess,rapid,1800,True,1,1-0,2018-03-17,23:27:31,2018-3,01burunduk02,dkirchhoff,1493,1369,win,resigned,1.0,0.0,0.6712405808158318,0.32875941918416823,C41,https://www.chess.com/openings/C41-Philidor-Defense-3.Bc4,https://www.chess.com/live/game/2684071961,https://api.chess.com/pub/player/01burunduk02,https://api.chess.com/pub/player/dkirchhoff
0,chess,rapid,1800,True,1,0-1,2018-03-17,23:40:08,2018-3,fiderama,01burunduk02,1364,1498,checkmated,win,0.0,1.0,0.3161836858063414,0.6838163141936586,D02,https://www.chess.com/openings/D02-Queens-Pawn-Opening-Zukertort-Chigorin-Variation,https://www.chess.com/live/game/2684089925,https://api.chess.com/pub/player/fiderama,https://api.chess.com/pub/player/01burunduk02
