,rules,time_class,time_control,rated,game,result,date,time,period,white.username,black.username,white.rating,black.rating,white.result,black.result,white.score,black.score,white_elo_forecast,black_elo_forecast,eco,eco_url,game_url,white_url,black_url
0,chess,rapid,1800,True,1,1/2-1/2,2019-03-05,06:26:15,2019-3,jurij65,07w1,1385,1294,agreed,agreed,0.5,0.5,0.6280448056219418,0.3719551943780582,C20,https://www.chess.com/openings/C20-Kings-Pawn-Opening-1...e5,https://www.chess.com/live/game/3509032697,https://api.chess.com/pub/player/jurij65,https://api.chess.com/pub/player/07w1
0,chess,rapid,1800,True,1,0-1,2019-03-07,10:03:22,2019-3,hombisilu46,07w1,1170,1299,resigned,win,0.0,1.0,0.32243941991489944,0.6775605800851006,B00,https://www.chess.com/openings/B00-Nimzowitsch-Defense-Kennedy-Variation,https://www.chess.com/live/game/3514696870,https://api.chess.com/pub/player/hombisilu46,https://api.chess.com/pub/player/07w1
0,chess,rapid,1800,True,1,1-0,2019-03-07,16:40:59,2019-3,wildhorse2,07w1,1245,1290,win,resigned,1.0,0.0,0.4355995097595788,0.5644004902404213,C60,https://www.chess.com/openings/C60-Ruy-Lopez-Opening-Gunderam-Variation,https://www.chess.com/live/game/3515485801,https://api.chess.com/pub/player/wildhorse2,https://api.chess.com/pub/player/07w1
0,chess,rapid,1800,True,1,0-1,2019-03-08,04:46:36,2019-3,07w1,justanoldman,1282,1311,resigned,win,0.0,1.0,0.45836229728523653,0.5416377027147634,C41,https://www.chess.com/openings/C41-Philidor-Defense-3.Bc4,https://www.chess.com/live/game/3516929681,https://api.chess.com/pub/player/07w1,https://api.chess.com/pub/player/justanoldman
0,chess,rapid,1800,True,1,1-0,2019-03-08,08:19:41,2019-3,pepeelmaestro,07w1,1319,1275,win,resigned,1.0,0.0,0.5629847281035958,0.43701527189640416,A20,https://www.chess.com/openings/A20-English-Opening-Kings-English-Variation-2.g3,https://www.chess.com/live/game/3517222471,https://api.chess.com/pub/player/pepeelmaestro,https://api.chess.com/pub/player/07w1
0,chess,rapid,1800,True,1,0-1,2019-03-08,11:04:35,2019-3,07w1,porteropov,1265,1190,checkmated,win,0.0,1.0,0.6062878237854281,0.3937121762145718,B10,https://www.chess.com/openings/B10-Caro-Kann-Defense,https://www.chess.com/live/game/3517473873,https://api.chess.com/pub/player/07w1,https://api.chess.com/pub/player/porteropov
0,chess,rapid,1800,True,1,1-0,2019-03-08,12:22:56,2019-3,RicardoKuettel,07w1,1211,1256,win,resigned,1.0,0.0,0.4355995097595788,0.5644004902404213,C20,https://www.chess.com/openings/C20-Kings-Pawn-Opening-MacLeod-Attack,https://www.chess.com/live/game/3517610461,https://api.chess.com/pub/player/ricardokuettel,https://api.chess.com/pub/player/07w1
0,chess,rapid,1800,True,1,1-0,2019-03-08,13:56:13,2019-3,07w1,intelbm,1263,1194,win,abandoned,1.0,0.0,0.5980137657693436,0.4019862342306564,C40,https://www.chess.com/openings/C40-Kings-Pawn-Opening-Kings-Knight-Variation,https://www.chess.com/live/game/3517794387,https://api.chess.com/pub/player/07w1,https://api.chess.com/pub/player/intelbm
0,chess,rapid,1800,True,1,1-0,2019-03-08,17:39:29,2019-3,07w1,prashant531,1271,1207,win,checkmated,1.0,0.0,0.5910755963149433,0.4089244036850566,C41,https://www.chess.com/openings/C41-Philidor-Defense-3.Bc4,https://www.chess.com/live/game/3518309945,https://api.chess.com/pub/player/07w1,https://api.chess.com/pub/player/prashant531
0,chess,rapid,1800,True,1,1-0,2019-03-09,05:09:52,2019-3,07w1,Opsuno,1281,1345,win,checkmated,1.0,0.0,0.4089244036850566,0.5910755963149433,C42,https://www.chess.com/openings/C42-Petrovs-Defense-Classical-Damiano-Variation,https://www.chess.com/live/game/3519623662,https://api.chess.com/pub/player/07w1,https://api.chess.com/pub/player/opsuno
