,rules,time_class,time_control,rated,game,result,date,time,period,white.username,black.username,white.rating,black.rating,white.result,black.result,white.score,black.score,white_elo_forecast,black_elo_forecast,eco,eco_url,game_url,white_url,black_url
0,chess,blitz,600,True,1,0-1,2019-06-29,13:45:49,2019-6,02021971,arun_lekkala,1047,1254,timeout,win,0.0,1.0,0.23297508185497873,0.7670249181450214,D00,https://www.chess.com/openings/D00-Queens-Pawn-Opening-1...d5-2.e3-Nf6,https://www.chess.com/live/game/3822895168,https://api.chess.com/pub/player/02021971,https://api.chess.com/pub/player/arun_lekkala
0,chess,rapid,900+10,True,1,1-0,2019-06-29,14:28:39,2019-6,Aleksandr59,02021971,1347,1084,win,resigned,1.0,0.0,0.8196458144946892,0.18035418550531074,C40,https://www.chess.com/openings/C40-Kings-Pawn-Opening-Kings-Knight-Elephant-Gambit-3.exd5,https://www.chess.com/live/game/3822989346,https://api.chess.com/pub/player/aleksandr59,https://api.chess.com/pub/player/02021971
0,chess,blitz,600,True,1,1/2-1/2,2019-06-30,05:34:08,2019-6,02021971,tomdalsan,1071,1117,stalemate,stalemate,0.5,0.5,0.43418479693076684,0.5658152030692333,C62,https://www.chess.com/openings/C62-Ruy-Lopez-Opening-Old-Steinitz-Defense-4.d4,https://www.chess.com/live/game/3824650780,https://api.chess.com/pub/player/02021971,https://api.chess.com/pub/player/tomdalsan
0,chess,blitz,600,True,1,0-1,2019-06-30,07:37:50,2019-6,sofiya364,02021971,1015,1155,abandoned,win,0.0,1.0,0.308763847585237,0.691236152414763,B01,https://www.chess.com/openings/B01-Scandinavian-Defense-Closed,https://www.chess.com/live/game/3824829839,https://api.chess.com/pub/player/sofiya364,https://api.chess.com/pub/player/02021971
0,chess,blitz,600,True,1,0-1,2019-06-30,07:45:24,2019-6,02021971,Mariokhoury1988,1075,1138,resigned,win,0.0,1.0,0.41031649686004995,0.5896835031399501,B01,https://www.chess.com/openings/B01-Scandinavian-Defense-Closed,https://www.chess.com/live/game/3824840705,https://api.chess.com/pub/player/02021971,https://api.chess.com/pub/player/mariokhoury1988
0,chess,blitz,600,True,1,1-0,2019-06-30,08:00:53,2019-6,margum2018,02021971,1055,1009,win,resigned,1.0,0.0,0.5658152030692333,0.43418479693076684,D02,https://www.chess.com/openings/D02-Queens-Pawn-Opening-Zukertort-Chigorin-Variation,https://www.chess.com/live/game/3824864231,https://api.chess.com/pub/player/margum2018,https://api.chess.com/pub/player/02021971
0,chess,blitz,600,True,1,1-0,2019-06-30,08:38:48,2019-6,raydoolittle,02021971,1049,962,win,resigned,1.0,0.0,0.6226501957872621,0.3773498042127379,B01,https://www.chess.com/openings/B01-Scandinavian-Defense-Mieses-Kotroc-Variation-3.Nc3,https://www.chess.com/live/game/3824922138,https://api.chess.com/pub/player/raydoolittle,https://api.chess.com/pub/player/02021971
